Name,Height,Reach,Stance,Weight,Opponent,No.,Result,Record,Type,"Round, time",Date,Location,Notes,Age,"Round(s), time"
Mike Tyson,5 ft 10 in (178 cm)[1][2][nb 1],71 in (180 cm)[3],Orthodox,Heavyweight,Don Halpin,3,Win,3–0,KO,"4 (6), 1:04","May 23, 1985","Albany, New York, U.S.",,"18 years, 327 days",
Mike Tyson,5 ft 10 in (178 cm)[1][2][nb 1],71 in (180 cm)[3],Orthodox,Heavyweight,Trent Singleton,2,Win,2–0,TKO,"1 (4), 0:52","Apr 10, 1985","Albany, New York, U.S.",,"18 years, 284 days",
Mike Tyson,5 ft 10 in (178 cm)[1][2][nb 1],71 in (180 cm)[3],Orthodox,Heavyweight,Hector Mercedes,1,Win,1–0,TKO,"1 (4), 1:47","Mar 6, 1985","Plaza Convention Center, Albany, New York, U.S.",,"18 years, 249 days",
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Israil Madrimov,41,Win,41–0,UD,12,"Aug 3, 2024","BMO Stadium, Los Angeles, California, U.S.",Won WBA and vacant WBO interim light middleweight titles,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Errol Spence Jr.,40,Win,40–0,TKO,"9 (12), 2:32","Jul 29, 2023","T-Mobile Arena, Paradise, Nevada, U.S.","Retained WBO welterweight title; Won WBA (Super), WBC, IBF, and vacant The Ring welterweight titles",,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",David Avanesyan,39,Win,39–0,KO,"6 (12), 2:14","Dec 10, 2022","CHI Health Center, Omaha, Nebraska, U.S.",Retained WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Shawn Porter,38,Win,38–0,TKO,"10 (12), 1:21","Nov 20, 2021","Michelob Ultra Arena, Paradise, Nevada, U.S.",Retained WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Kell Brook,37,Win,37–0,TKO,"4 (12), 1:14","Nov 14, 2020","MGM Grand Conference Center, Paradise, Nevada, U.S.",Retained WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Egidijus Kavaliauskas,36,Win,36–0,TKO,"9 (12), 0:44","Dec 14, 2019","Madison Square Garden, New York City, New York, U.S.",Retained WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Amir Khan,35,Win,35–0,TKO,"6 (12), 0:47","Apr 20, 2019","Madison Square Garden, New York City, New York, U.S.",Retained WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",José Benavidez Jr.,34,Win,34–0,TKO,"12 (12), 2:42","Oct 13, 2018","CHI Health Center, Omaha, Nebraska, U.S.",Retained WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Jeff Horn,33,Win,33–0,TKO,"9 (12), 2:33","Jun 9, 2018","MGM Grand Garden Arena, Paradise, Nevada, U.S.",Won WBO welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Julius Indongo,32,Win,32–0,KO,"3 (12), 1:38","Aug 19, 2017","Pinnacle Bank Arena, Lincoln, Nebraska, U.S.","Retained WBC, WBO, and The Ring light welterweight titles; Won WBA (Super) and IBF light welterweight titles",,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Félix Díaz,31,Win,31–0,RTD,"10 (12), 3:00","May 20, 2017","Madison Square Garden, New York City, New York, U.S.","Retained WBC, WBO, and The Ring light welterweight titles",,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",John Molina Jr.,30,Win,30–0,TKO,"8 (12), 2:32","Dec 10, 2016","CenturyLink Center, Omaha, Nebraska, U.S.","Retained WBC, WBO, and The Ring light welterweight titles",,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Viktor Postol,29,Win,29–0,UD,12,"Jul 23, 2016","MGM Grand Garden Arena, Paradise, Nevada, U.S.",Retained WBO light welterweight title; Won WBC and vacant The Ring light welterweight titles,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Hank Lundy,28,Win,28–0,TKO,"5 (12), 2:09","Feb 27, 2016","The Theater at Madison Square Garden, New York City, New York, U.S.",Retained WBO light welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Dierry Jean,27,Win,27–0,TKO,"10 (12), 2:30","Oct 24, 2015","CenturyLink Center, Omaha, Nebraska, U.S.",Retained WBO light welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Thomas Dulorme,26,Win,26–0,TKO,"6 (12), 1:51","Apr 18, 2015","College Park Center, Arlington, Texas, U.S.",Won vacant WBO light welterweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Ray Beltrán,25,Win,25–0,UD,12,"Nov 29, 2014","CenturyLink Center, Omaha, Nebraska, U.S.",Retained WBO lightweight title; Won vacant The Ring lightweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Yuriorkis Gamboa,24,Win,24–0,KO,"9 (12), 2:53","Jun 28, 2014","Century Link Center, Omaha, Nebraska, U.S.",Retained WBO lightweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Ricky Burns,23,Win,23–0,UD,12,"Mar 1, 2014","Exhibition and Conference Centre, Glasgow, Scotland",Won WBO lightweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Andrey Klimov,22,Win,22–0,UD,10,"Oct 5, 2013","Amway Center, Orlando, Florida, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Alejandro Sanabria,21,Win,21–0,TKO,"6 (10), 0:17","Jun 15, 2013","American Airlines Center, Dallas, Texas, U.S.",Won vacant WBO–NABO lightweight title,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Breidis Prescott,20,Win,20–0,UD,10,"Mar 30, 2013","Mandalay Bay Events Center, Paradise, Nevada, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Sidney Siqueira,19,Win,19–0,TKO,"6 (8), 2:47","Nov 10, 2012","Wynn Las Vegas, Paradise, Nevada, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Hardy Paredes,18,Win,18–0,TKO,"4 (8), 0:40","Sep 13, 2012","The Joint, Paradise, Nevada, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",David Rodela,17,Win,17–0,KO,"2 (6), 2:30","Jun 8, 2012","The Joint, Paradise, Nevada, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Andre Gorges,16,Win,16–0,KO,"5 (6), 0:44","Apr 14, 2012","Mandalay Bay Events Center, Paradise, Nevada, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Angel Rios,15,Win,15–0,UD,8,"Sep 10, 2011","Boardwalk Hall, Atlantic City, New Jersey, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Derrick Campos,14,Win,14–0,TKO,"2 (6), 2:31","Jul 30, 2011","Softball Country Arena, Denver, Colorado, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Anthony Mora,13,Win,13–0,KO,"1 (6), 1:58","Feb 26, 2011","Heartland Events Center, Grand Island, Nebraska, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Ron Boyd,12,Win,12–0,TKO,"1 (6), 2:28","Jul 31, 2010","Sovereign Bank Stadium, York, Pennsylvania, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Marty Robbins,11,Win,11–0,KO,"3 (6), 0:51","May 1, 2010","Johnson County Fairgrounds, Iowa City, Iowa, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Corey Sommerville,10,Win,10–0,TKO,"2 (4), 1:25","Dec 19, 2009","Cotton Eyed Joe, Knoxville, Tennessee, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Steve Marquez,9,Win,9–0,TKO,"1 (4), 2:35","Oct 31, 2009","Cambria County War Memorial Arena, Johnstown, Pennsylvania, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Miguel Delgado,8,Win,8–0,TKO,"3 (4), 1:02","May 2, 2009","Cambria County War Memorial Arena, Johnstown, Pennsylvania, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Lucas Rodas,7,Win,7–0,KO,"1 (4), 1:52","Mar 21, 2009","U.S. Bank Arena, Cincinnati, Ohio, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Travis Hartman,6,Win,6–0,UD,4,"Mar 7, 2009","Valencia Ballroom, York, Pennsylvania, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Michael Williams,5,Win,5–0,TKO,"2 (4), 1:14","Nov 8, 2008","Valencia Ballroom, York, Pennsylvania, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Aaron Anderson,4,Win,4–0,UD,4,"Aug 22, 2008","Johnson County Fairgrounds, Iowa City, Iowa, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Damon Antoine,3,Win,3–0,UD,4,"Jul 26, 2008","Valencia Ballroom, York, Pennsylvania, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Filiberto Nieto,2,Win,2–0,RTD,"1 (4), 3:00","Apr 3, 2008","Michael's Eighth Avenue, Glen Burnie, Maryland, U.S.",,,
Terence Crawford,5 ft 8 in (173 cm)[1],74 in (188 cm)[1],Southpaw[a],"Lightweight
Light welterweight
Welterweight
Light middleweight",Brian Cummings,1,Win,1–0,KO,"1 (4), 0:26","Mar 14, 2008","Athletic Club, Denver, Colorado, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Mike Alvarado,64,Win,56–7–1,UD,12,"May 17, 2014","The Forum, Inglewood, California, U.S.",Won WBO International welterweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Timothy Bradley,63,Loss,55–7–1,SD,12,"Oct 12, 2013","Thomas & Mack Center, Paradise, Nevada, U.S.",For WBO welterweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Manny Pacquiao,62,Win,55–6–1,KO,"6 (12), 2:59","Dec 8, 2012","MGM Grand Garden Arena, Paradise, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Serhiy Fedchenko,61,Win,54–6–1,UD,12,"Apr 14, 2012","Mexico City Arena, Mexico City, Mexico",Won vacant WBO interim junior welterweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Manny Pacquiao,60,Loss,53–6–1,MD,12,"Nov 12, 2011","MGM Grand Garden Arena, Paradise, Nevada, U.S.",For WBO welterweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Likar Ramos Concha,59,Win,53–5–1,KO,"1 (10), 1:46","Jul 16, 2011","Plaza de Toros, Cancún, Mexico",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Michael Katsidis,58,Win,52–5–1,TKO,"9 (12), 2:14","Nov 27, 2010","MGM Grand Garden Arena, Paradise, Nevada, U.S.","Retained WBA (Super), WBO, and The Ring lightweight titles",,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Juan Díaz,57,Win,51–5–1,UD,12,"Jul 31, 2010","Mandalay Bay Events Center, Paradise, Nevada, U.S.","Retained WBA (Super), WBO, and The Ring lightweight titles",,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Floyd Mayweather Jr.,56,Loss,50–5–1,UD,12,"Sep 19, 2009","MGM Grand Garden Arena, Paradise, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Juan Díaz,55,Win,50–4–1,TKO,"9 (12), 2:40","Feb 28, 2009","Toyota Center, Houston, Texas, U.S.",Retained The Ring lightweight title; Won vacant WBA (Super) and WBO lightweight titles,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Joel Casamayor,54,Win,49–4–1,KO,"11 (12), 0:55","Sep 13, 2008","MGM Grand Garden Arena, Paradise, Nevada, U.S.",Won The Ring lightweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Manny Pacquiao,53,Loss,48–4–1,SD,12,"Mar 15, 2008","Mandalay Bay Events Center, Paradise, Nevada, U.S.",Lost WBC super featherweight title; For vacant The Ring super featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Rocky Juarez,52,Win,48–3–1,UD,12,"Nov 3, 2007","Desert Diamond Casino, Tucson, Arizona, U.S.",Retained WBC super featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Marco Antonio Barrera,51,Win,47–3–1,UD,12,"Mar 17, 2007","Mandalay Bay Events Center, Paradise, Nevada, U.S.",Won WBC super featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Jimrex Jaca,50,Win,46–3–1,KO,"9 (12), 2:48","Nov 25, 2006","Dodge Arena, Hidalgo, Texas, U.S.",Retained WBO interim featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Terdsak Kokietgym,49,Win,45–3–1,TKO,"7 (12), 1:13","Aug 5, 2006","MontBleu, Stateline, Nevada, U.S.",Won WBO interim featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Chris John,48,Loss,44–3–1,UD,12,"Mar 4, 2006","Karang Melenu Sports Hall, Kutai Kartanegara, Indonesia",For WBA featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Victor Polo,47,Win,44–2–1,UD,12,"May 7, 2005","Mandalay Bay Events Center, Paradise, Nevada, U.S.",Retained WBA (Unified) and IBF featherweight titles,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Orlando Salido,46,Win,43–2–1,UD,12,"Sep 18, 2004","MGM Grand Garden Arena, Paradise, Nevada, U.S.",Retained WBA (Unified) and IBF featherweight titles,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Manny Pacquiao,45,Draw,42–2–1,SD,12,"May 8, 2004","MGM Grand Garden Arena, Paradise, Nevada, U.S.",Retained WBA (Unified) and IBF featherweight titles; For The Ring featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Derrick Gainer,44,Win,42–2,TD,"7 (12), 2:37","Nov 1, 2003","Van Andel Arena, Grand Rapids, Michigan, U.S.",Retained IBF featherweight title; Won WBA (Unified) featherweight title; Unanimous TD: Gainer cut from an accidental head clash,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Marcos Licona,43,Win,41–2,TKO,"9 (10), 3:00","Aug 16, 2003","Mohegan Sun Arena, Montville, Connecticut, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Manuel Medina,42,Win,40–2,TKO,"7 (12), 1:18","Feb 1, 2003","Mandalay Bay Events Center, Paradise, Nevada, U.S.",Won vacant IBF featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Hector Javier Márquez,41,Win,39–2,TKO,"10 (10), 0:28","Jun 21, 2002","The Orleans, Paradise, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Robbie Peden,40,Win,38–2,RTD,"10 (12), 3:00","Mar 9, 2002","Palumbo Center, Pittsburgh, Pennsylvania, U.S.",Won NABF and vacant USBA featherweight titles,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Johnny Walker,39,Win,37–2,TKO,"1 (10), 0:56","Oct 19, 2001","Coeur d'Alene Casino Resort Hotel, Worley, Idaho, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Julio Gamboa,38,Win,36–2,TKO,"7 (10), 3:00","Aug 19, 2001","Stateline Casino, Wendover, Utah, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Baby Lorona Jr.,37,Win,35–2,TKO,"2 (10), 2:50","Apr 1, 2001","Peppermill, Reno, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Sean Fletcher,36,Win,34–2,TKO,"7 (10), 1:54","Feb 11, 2001","Peppermill, Reno, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Reynante Jamili,35,Win,33–2,KO,"3 (10), 1:14","Oct 22, 2000","Peppermill, Reno, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Daniel Jiménez,34,Win,32–2,RTD,"7 (10), 3:00","Aug 27, 2000","Plaza Hotel & Casino, Las Vegas, Nevada, U.S.",,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Roque Cassiani,33,Win,31–2,UD,12,"May 20, 2000","Caesars Tahoe, Stateline, Nevada, U.S.",Won vacant NABO featherweight title,,
Juan Manuel Márquez,5 ft 7 in (170 cm),67 in (170 cm),Orthodox,"Featherweight
Super featherweight
Lightweight
Light welterweight
Welterweight",Remigio Molina,32,Win,30–2,TKO,"8 (10), 2:01","Nov 20, 1999","The Joint, Paradise, Nevada, U.S.",,,
